match_id,SetNo,GameNo,PointNumber,point_idx,perspective,server_is_persp,pts_in_game_for,pts_in_game_against,games_in_set_for,games_in_set_against,sets_for,sets_against,best_of,sets_needed_to_win,is_tiebreak,is_game_point_for,is_game_point_against,is_break_point,ttl_diff,aces_diff,df_diff,y_match
2016-usopen-1403,1,1,0,1,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2016-usopen-1403,1,1,1,2,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2016-usopen-1403,1,1,2,3,P1,0,0,1,0,0,0,0,5,3,0,0,0,0,-1,0.0,0.0,0
2016-usopen-1403,1,1,3,4,P1,0,0,2,0,0,0,0,5,3,0,0,0,0,-2,0.0,0.0,0
2016-usopen-1403,1,1,4,5,P1,0,1,2,0,0,0,0,5,3,0,0,0,0,-1,0.0,0.0,0
2016-usopen-1403,1,1,5,6,P1,0,1,3,0,0,0,0,5,3,0,0,1,0,-2,0.0,0.0,0
2016-usopen-1403,1,2,6,7,P1,1,1,4,0,1,0,0,5,3,0,0,0,0,-3,0.0,0.0,0
2016-usopen-1403,1,2,7,8,P1,1,1,0,0,1,0,0,5,3,0,0,0,0,-2,0.0,0.0,0
2016-usopen-1403,1,2,8,9,P1,1,1,1,0,1,0,0,5,3,0,0,0,0,-3,0.0,0.0,0
2016-usopen-1403,1,2,9,10,P1,1,1,2,0,1,0,0,5,3,0,0,0,0,-4,0.0,0.0,0
2016-usopen-1403,1,2,10,11,P1,1,1,3,0,1,0,0,5,3,0,0,1,0,-5,0.0,1.0,0
2016-usopen-1403,1,3,11,12,P1,0,1,4,0,2,0,0,5,3,0,0,0,0,-6,0.0,1.0,0
2016-usopen-1403,1,3,12,13,P1,0,0,1,0,2,0,0,5,3,0,0,0,0,-7,0.0,1.0,0
2016-usopen-1403,1,3,13,14,P1,0,1,1,0,2,0,0,5,3,0,0,0,0,-6,0.0,1.0,0
2016-usopen-1403,1,3,14,15,P1,0,1,2,0,2,0,0,5,3,0,0,0,0,-7,0.0,1.0,0
2016-usopen-1403,1,3,15,16,P1,0,1,3,0,2,0,0,5,3,0,0,1,0,-8,0.0,1.0,0
2016-usopen-1403,1,3,16,17,P1,0,2,3,0,2,0,0,5,3,0,0,1,0,-7,0.0,1.0,0
2016-usopen-1403,1,4,17,18,P1,1,2,4,0,3,0,0,5,3,0,0,0,0,-8,0.0,1.0,0
2016-usopen-1403,1,4,18,19,P1,1,1,0,0,3,0,0,5,3,0,0,0,0,-7,0.0,1.0,0
2016-usopen-1403,1,4,19,20,P1,1,1,1,0,3,0,0,5,3,0,0,0,0,-8,0.0,1.0,0
2016-usopen-1403,1,4,20,21,P1,1,2,1,0,3,0,0,5,3,0,0,0,0,-7,0.0,1.0,0
2016-usopen-1403,1,4,21,22,P1,1,3,1,0,3,0,0,5,3,0,1,0,0,-6,0.0,1.0,0
2016-usopen-1403,1,4,22,23,P1,1,3,2,0,3,0,0,5,3,0,1,0,0,-7,0.0,1.0,0
